id,bus_id,pmu_id,event_date,event_time,vol_mag,vol_angle,current_mag,current_angle,frequency,rocof
6323,BUSID_04,PMU_04,1/24/2021,17:31:12,7.8406,-12.04,0.7757,-76.467,59.73,-0.1025
6324,BUSID_04,PMU_04,1/24/2021,18:28:48,7.8403,-12.04,0.7757,-76.465,59.727,-0.1002
6325,BUSID_04,PMU_04,1/24/2021,19:12:00,7.8397,-12.039,0.7757,-76.463,59.723,-0.099
6326,BUSID_04,PMU_04,1/24/2021,19:55:12,7.839,-12.038,0.7756,-76.46,59.72,-0.0985
6327,BUSID_04,PMU_04,1/24/2021,20:52:48,7.8382,-12.038,0.7756,-76.457,59.717,-0.0959
6328,BUSID_04,PMU_04,1/24/2021,21:36:00,7.8375,-12.038,0.7755,-76.455,59.714,-0.0944
6329,BUSID_04,PMU_04,1/24/2021,22:19:12,7.8369,-12.037,0.7755,-76.453,59.71,-0.0939
6330,BUSID_04,PMU_04,1/24/2021,23:16:48,7.8365,-12.037,0.7755,-76.451,59.707,-0.0912
6331,BUSID_04,PMU_04,1/24/2021,0:00:00,7.8363,-12.037,0.7755,-76.45,59.704,-0.0899
6332,BUSID_04,PMU_04,1/24/2021,0:43:12,7.8364,-12.036,0.7755,-76.449,59.701,-0.0896
6333,BUSID_04,PMU_04,1/24/2021,1:40:48,7.8366,-12.036,0.7755,-76.449,59.698,-0.0871
6334,BUSID_04,PMU_04,1/24/2021,2:24:00,7.8371,-12.036,0.7756,-76.449,59.695,-0.086
6335,BUSID_04,PMU_04,1/24/2021,3:07:12,7.8376,-12.035,0.7756,-76.45,59.693,-0.0861
6336,BUSID_04,PMU_04,1/24/2021,4:04:48,7.8382,-12.035,0.7756,-76.45,59.69,-0.0838
6337,BUSID_04,PMU_04,1/24/2021,4:48:00,7.8388,-12.034,0.7757,-76.451,59.687,-0.0829
6338,BUSID_04,PMU_04,1/24/2021,5:31:12,7.8392,-12.033,0.7757,-76.451,59.684,-0.0829
6339,BUSID_04,PMU_04,1/24/2021,6:28:48,7.8396,-12.033,0.7757,-76.451,59.681,-0.0805
6340,BUSID_04,PMU_04,1/24/2021,7:12:00,7.8397,-12.032,0.7757,-76.45,59.679,-0.0796
6341,BUSID_04,PMU_04,1/24/2021,7:55:12,7.8397,-12.031,0.7757,-76.45,59.676,-0.0795
6342,BUSID_04,PMU_04,1/24/2021,8:52:48,7.8395,-12.031,0.7757,-76.448,59.674,-0.0769
6343,BUSID_04,PMU_04,1/24/2021,9:36:00,7.8392,-12.03,0.7757,-76.447,59.671,-0.0757
6344,BUSID_04,PMU_04,1/24/2021,10:19:12,7.8388,-12.03,0.7757,-76.445,59.669,-0.0754
6345,BUSID_04,PMU_04,1/24/2021,11:16:48,7.8384,-12.03,0.7757,-76.444,59.666,-0.0726
6346,BUSID_04,PMU_04,1/24/2021,12:00:00,7.8381,-12.029,0.7756,-76.442,59.664,-0.0712
6347,BUSID_04,PMU_04,1/24/2021,12:43:12,7.8378,-12.029,0.7756,-76.441,59.661,-0.0709
6348,BUSID_04,PMU_04,1/24/2021,13:40:48,7.8376,-12.029,0.7756,-76.44,59.659,-0.0681
6349,BUSID_04,PMU_04,1/24/2021,14:24:00,7.8375,-12.029,0.7756,-76.439,59.657,-0.0668
6350,BUSID_04,PMU_04,1/24/2021,15:07:12,7.8375,-12.029,0.7756,-76.439,59.654,-0.0666
6351,BUSID_04,PMU_04,1/24/2021,16:04:48,7.8377,-12.029,0.7756,-76.439,59.652,-0.0639
6352,BUSID_04,PMU_04,1/24/2021,16:48:00,7.838,-12.028,0.7756,-76.439,59.65,-0.0628
6353,BUSID_04,PMU_04,1/24/2021,17:31:12,7.8383,-12.028,0.7757,-76.439,59.648,-0.0628
6354,BUSID_04,PMU_04,1/24/2021,18:28:48,7.8387,-12.028,0.7757,-76.439,59.646,-0.0601
6355,BUSID_04,PMU_04,1/24/2021,19:12:00,7.839,-12.027,0.7757,-76.439,59.644,-0.0591
6356,BUSID_04,PMU_04,1/24/2021,19:55:12,7.8393,-12.027,0.7757,-76.439,59.642,-0.0592
6357,BUSID_04,PMU_04,1/24/2021,20:52:48,7.8395,-12.027,0.7757,-76.439,59.64,-0.0565
6358,BUSID_04,PMU_04,1/24/2021,21:36:00,7.8396,-12.026,0.7758,-76.439,59.638,-0.0554
6359,BUSID_04,PMU_04,1/24/2021,22:19:12,7.8396,-12.026,0.7758,-76.439,59.636,-0.0553
6360,BUSID_04,PMU_04,1/24/2021,23:16:48,7.8395,-12.026,0.7757,-76.438,59.635,-0.0525
6361,BUSID_04,PMU_04,1/24/2021,0:00:00,7.8394,-12.025,0.7757,-76.437,59.633,-0.0513
6362,BUSID_04,PMU_04,1/24/2021,0:43:12,7.8392,-12.025,0.7757,-76.436,59.631,-0.0512
6363,BUSID_04,PMU_04,1/24/2021,1:40:48,7.839,-12.025,0.7757,-76.435,59.63,-0.0482
6364,BUSID_04,PMU_04,1/24/2021,2:24:00,7.8388,-12.025,0.7757,-76.434,59.628,-0.0469
6365,BUSID_04,PMU_04,1/24/2021,3:07:12,7.8387,-12.025,0.7757,-76.434,59.626,-0.0468
6366,BUSID_04,PMU_04,1/24/2021,4:04:48,7.8386,-12.025,0.7757,-76.433,59.625,-0.0438
6367,BUSID_04,PMU_04,1/24/2021,4:48:00,7.8386,-12.025,0.7757,-76.433,59.623,-0.0426
6368,BUSID_04,PMU_04,1/24/2021,5:31:12,7.8386,-12.025,0.7757,-76.433,59.622,-0.0425
6369,BUSID_04,PMU_04,1/24/2021,6:28:48,7.8387,-12.024,0.7757,-76.433,59.621,-0.0396
6370,BUSID_04,PMU_04,1/24/2021,7:12:00,7.8389,-12.024,0.7757,-76.433,59.619,-0.0385
6371,BUSID_04,PMU_04,1/24/2021,7:55:12,7.8391,-12.024,0.7757,-76.433,59.618,-0.0385
6372,BUSID_04,PMU_04,1/24/2021,8:52:48,7.8394,-12.024,0.7757,-76.433,59.617,-0.0357
6373,BUSID_04,PMU_04,1/24/2021,9:36:00,7.8396,-12.024,0.7758,-76.433,59.616,-0.0346
6374,BUSID_04,PMU_04,1/24/2021,10:19:12,7.8397,-12.024,0.7758,-76.433,59.614,-0.0347
6375,BUSID_04,PMU_04,1/24/2021,11:16:48,7.8399,-12.024,0.7758,-76.434,59.613,-0.0319
6376,BUSID_04,PMU_04,1/24/2021,12:00:00,7.84,-12.024,0.7758,-76.434,59.612,-0.0308
6377,BUSID_04,PMU_04,1/24/2021,12:43:12,7.84,-12.023,0.7758,-76.433,59.611,-0.0308
6378,BUSID_04,PMU_04,1/24/2021,13:40:48,7.84,-12.023,0.7758,-76.433,59.61,-0.0279
6379,BUSID_04,PMU_04,1/24/2021,14:24:00,7.84,-12.023,0.7758,-76.433,59.609,-0.0268
6380,BUSID_04,PMU_04,1/24/2021,15:07:12,7.8399,-12.023,0.7758,-76.432,59.609,-0.0268
6381,BUSID_04,PMU_04,1/24/2021,16:04:48,7.8398,-12.023,0.7758,-76.432,59.608,-0.0238
6382,BUSID_04,PMU_04,1/24/2021,16:48:00,7.8397,-12.023,0.7758,-76.432,59.607,-0.0226
6383,BUSID_04,PMU_04,1/24/2021,17:31:12,7.8397,-12.023,0.7758,-76.431,59.606,-0.0226
6384,BUSID_04,PMU_04,1/24/2021,18:28:48,7.8397,-12.024,0.7758,-76.431,59.605,-0.0197
6385,BUSID_04,PMU_04,1/24/2021,19:12:00,7.8397,-12.024,0.7758,-76.431,59.605,-0.0185
6386,BUSID_04,PMU_04,1/24/2021,19:55:12,7.8397,-12.024,0.7758,-76.431,59.604,-0.0186
6387,BUSID_04,PMU_04,1/24/2021,20:52:48,7.8398,-12.024,0.7758,-76.432,59.604,-0.0157
6388,BUSID_04,PMU_04,1/24/2021,21:36:00,7.8399,-12.024,0.7758,-76.432,59.603,-0.0146
6389,BUSID_04,PMU_04,1/24/2021,22:19:12,7.8401,-12.024,0.7758,-76.432,59.603,-0.0147
6390,BUSID_04,PMU_04,1/24/2021,23:16:48,7.8402,-12.024,0.7758,-76.432,59.602,-0.0119
6391,BUSID_04,PMU_04,1/24/2021,0:00:00,7.8404,-12.024,0.7758,-76.433,59.602,-0.0108
6392,BUSID_04,PMU_04,1/24/2021,0:43:12,7.8405,-12.024,0.7758,-76.433,59.602,-0.011
6393,BUSID_04,PMU_04,1/24/2021,1:40:48,7.8406,-12.024,0.7758,-76.433,59.601,-0.0082
6394,BUSID_04,PMU_04,1/24/2021,2:24:00,7.8407,-12.024,0.7758,-76.433,59.601,-0.0071
6395,BUSID_04,PMU_04,1/24/2021,3:07:12,7.8408,-12.024,0.7758,-76.433,59.601,-0.0073
6396,BUSID_04,PMU_04,1/24/2021,4:04:48,7.8408,-12.024,0.7758,-76.433,59.6,-0.0044
6397,BUSID_04,PMU_04,1/24/2021,4:48:00,7.8408,-12.025,0.7758,-76.434,59.6,-0.0034
6398,BUSID_04,PMU_04,1/24/2021,5:31:12,7.8408,-12.025,0.7758,-76.434,59.6,-0.0035
6399,BUSID_04,PMU_04,1/24/2021,6:28:48,7.8408,-12.025,0.7758,-76.434,59.6,-0.0006
6400,BUSID_04,PMU_04,1/24/2021,7:12:00,7.8408,-12.025,0.7758,-76.434,59.6,0.0005
6401,BUSID_04,PMU_04,1/24/2021,7:55:12,7.8407,-12.025,0.7758,-76.434,59.6,0.0004
6402,BUSID_04,PMU_04,1/24/2021,8:52:48,7.8408,-12.025,0.7758,-76.434,59.6,0.0032
6403,BUSID_04,PMU_04,1/24/2021,9:36:00,7.8408,-12.026,0.7758,-76.434,59.6,0.0042
6404,BUSID_04,PMU_04,1/24/2021,10:19:12,7.8409,-12.026,0.7758,-76.434,59.6,0.004
6405,BUSID_04,PMU_04,1/24/2021,11:16:48,7.8409,-12.026,0.7758,-76.435,59.601,0.0068
6406,BUSID_04,PMU_04,1/24/2021,12:00:00,7.841,-12.026,0.7758,-76.435,59.601,0.0078
6407,BUSID_04,PMU_04,1/24/2021,12:43:12,7.8411,-12.026,0.7758,-76.436,59.601,0.0077
6408,BUSID_04,PMU_04,1/24/2021,13:40:48,7.8413,-12.027,0.7758,-76.436,59.602,0.0104
6409,BUSID_04,PMU_04,1/24/2021,14:24:00,7.8414,-12.027,0.7758,-76.436,59.602,0.0113
6410,BUSID_04,PMU_04,1/24/2021,15:07:12,7.8415,-12.027,0.7758,-76.437,59.602,0.0111
6411,BUSID_04,PMU_04,1/24/2021,16:04:48,7.8416,-12.027,0.7758,-76.437,59.603,0.0138
6412,BUSID_04,PMU_04,1/24/2021,16:48:00,7.8416,-12.028,0.7758,-76.438,59.603,0.0148
6413,BUSID_04,PMU_04,1/24/2021,17:31:12,7.8417,-12.028,0.7758,-76.438,59.604,0.0145
6414,BUSID_04,PMU_04,1/24/2021,18:28:48,7.8418,-12.028,0.7758,-76.438,59.604,0.0172
6415,BUSID_04,PMU_04,1/24/2021,19:12:00,7.8418,-12.029,0.7758,-76.439,59.605,0.0182
6416,BUSID_04,PMU_04,1/24/2021,19:55:12,7.8418,-12.029,0.7758,-76.439,59.605,0.0179
6417,BUSID_04,PMU_04,1/24/2021,20:52:48,7.8418,-12.029,0.7758,-76.439,59.606,0.0206
6418,BUSID_04,PMU_04,1/24/2021,21:36:00,7.8419,-12.029,0.7758,-76.44,59.607,0.0216
6419,BUSID_04,PMU_04,1/24/2021,22:19:12,7.8419,-12.03,0.7758,-76.44,59.607,0.0213
6420,BUSID_04,PMU_04,1/24/2021,23:16:48,7.8419,-12.03,0.7758,-76.441,59.608,0.024
6421,BUSID_04,PMU_04,1/24/2021,0:00:00,7.842,-12.03,0.7758,-76.441,59.609,0.0249
6422,BUSID_04,PMU_04,1/24/2021,0:43:12,7.842,-12.031,0.7758,-76.441,59.61,0.0247
6423,BUSID_04,PMU_04,1/24/2021,1:40:48,7.8421,-12.031,0.7758,-76.442,59.611,0.0273
6424,BUSID_04,PMU_04,1/24/2021,2:24:00,7.8422,-12.031,0.7758,-76.442,59.612,0.0281
6425,BUSID_04,PMU_04,1/24/2021,3:07:12,7.8423,-12.032,0.7758,-76.443,59.613,0.0278
6426,BUSID_04,PMU_04,1/24/2021,4:04:48,7.8424,-12.032,0.7758,-76.444,59.614,0.0304
6427,BUSID_04,PMU_04,1/24/2021,4:48:00,7.8425,-12.032,0.7758,-76.444,59.614,0.0312
6428,BUSID_04,PMU_04,1/24/2021,5:31:12,7.8426,-12.033,0.7758,-76.445,59.616,0.0309
6429,BUSID_04,PMU_04,1/24/2021,6:28:48,7.8426,-12.033,0.7758,-76.445,59.617,0.0334
6430,BUSID_04,PMU_04,1/24/2021,7:12:00,7.8427,-12.033,0.7758,-76.446,59.618,0.0342
6431,BUSID_04,PMU_04,1/24/2021,7:55:12,7.8428,-12.034,0.7758,-76.447,59.619,0.0339
6432,BUSID_04,PMU_04,1/24/2021,8:52:48,7.8428,-12.034,0.7758,-76.447,59.62,0.0364
6433,BUSID_04,PMU_04,1/24/2021,9:36:00,7.8429,-12.035,0.7758,-76.448,59.621,0.0372
6434,BUSID_04,PMU_04,1/24/2021,10:19:12,7.8429,-12.035,0.7758,-76.448,59.623,0.0369
6435,BUSID_04,PMU_04,1/24/2021,11:16:48,7.843,-12.036,0.7758,-76.449,59.624,0.0394
6436,BUSID_04,PMU_04,1/24/2021,12:00:00,7.843,-12.036,0.7758,-76.45,59.625,0.0402
6437,BUSID_04,PMU_04,1/24/2021,12:43:12,7.8431,-12.037,0.7758,-76.45,59.627,0.0398
6438,BUSID_04,PMU_04,1/24/2021,13:40:48,7.8431,-12.037,0.7758,-76.451,59.628,0.0422
6439,BUSID_04,PMU_04,1/24/2021,14:24:00,7.8432,-12.037,0.7758,-76.451,59.629,0.043
6440,BUSID_04,PMU_04,1/24/2021,15:07:12,7.8433,-12.038,0.7758,-76.452,59.631,0.0426
6441,BUSID_04,PMU_04,1/24/2021,16:04:48,7.8433,-12.038,0.7758,-76.453,59.632,0.045
6442,BUSID_04,PMU_04,1/24/2021,16:48:00,7.8434,-12.039,0.7758,-76.453,59.634,0.0457
6443,BUSID_04,PMU_04,1/24/2021,17:31:12,7.8435,-12.039,0.7758,-76.454,59.635,0.0453
6444,BUSID_04,PMU_04,1/24/2021,18:28:48,7.8436,-12.04,0.7758,-76.455,59.637,0.0476
6445,BUSID_04,PMU_04,1/24/2021,19:12:00,7.8437,-12.04,0.7758,-76.456,59.638,0.0483
6446,BUSID_04,PMU_04,1/24/2021,19:55:12,7.8437,-12.041,0.7758,-76.457,59.64,0.0479
6447,BUSID_04,PMU_04,1/24/2021,20:52:48,7.8438,-12.041,0.7758,-76.457,59.642,0.0502
6448,BUSID_04,PMU_04,1/24/2021,21:36:00,7.8439,-12.042,0.7758,-76.458,59.643,0.0508
6449,BUSID_04,PMU_04,1/24/2021,22:19:12,7.844,-12.042,0.7758,-76.459,59.645,0.0504
6450,BUSID_04,PMU_04,1/24/2021,23:16:48,7.844,-12.043,0.7758,-76.459,59.647,0.0527
6451,BUSID_04,PMU_04,1/24/2021,0:00:00,7.8441,-12.043,0.7758,-76.46,59.648,0.0533
6452,BUSID_04,PMU_04,1/24/2021,0:43:12,7.8442,-12.044,0.7758,-76.461,59.65,0.0529
6453,BUSID_04,PMU_04,1/24/2021,1:40:48,7.8442,-12.044,0.7758,-76.462,59.652,0.0551
6454,BUSID_04,PMU_04,1/24/2021,2:24:00,7.8443,-12.045,0.7758,-76.462,59.654,0.0557
6455,BUSID_04,PMU_04,1/24/2021,3:07:12,7.8443,-12.045,0.7758,-76.463,59.656,0.0553
6456,BUSID_04,PMU_04,1/24/2021,4:04:48,7.8444,-12.046,0.7758,-76.464,59.658,0.0575
6457,BUSID_04,PMU_04,1/24/2021,4:48:00,7.8445,-12.046,0.7758,-76.465,59.66,0.058
6458,BUSID_04,PMU_04,1/24/2021,5:31:12,7.8445,-12.047,0.7758,-76.466,59.661,0.0576
6459,BUSID_04,PMU_04,1/24/2021,6:28:48,7.8446,-12.047,0.7758,-76.466,59.663,0.0597
6460,BUSID_04,PMU_04,1/24/2021,7:12:00,7.8447,-12.048,0.7758,-76.467,59.665,0.0602
6461,BUSID_04,PMU_04,1/24/2021,7:55:12,7.8447,-12.048,0.7758,-76.468,59.667,0.0597
6462,BUSID_04,PMU_04,1/24/2021,8:52:48,7.8448,-12.049,0.7758,-76.469,59.669,0.0618
6463,BUSID_04,PMU_04,1/24/2021,9:36:00,7.8449,-12.05,0.7758,-76.47,59.672,0.0623
6464,BUSID_04,PMU_04,1/24/2021,10:19:12,7.845,-12.05,0.7758,-76.471,59.674,0.0618
6465,BUSID_04,PMU_04,1/24/2021,11:16:48,7.8451,-12.051,0.7758,-76.472,59.676,0.0638
6466,BUSID_04,PMU_04,1/24/2021,12:00:00,7.8451,-12.051,0.7758,-76.473,59.678,0.0643
6467,BUSID_04,PMU_04,1/24/2021,12:43:12,7.8452,-12.052,0.7758,-76.474,59.68,0.0638
6468,BUSID_04,PMU_04,1/24/2021,13:40:48,7.8453,-12.053,0.7758,-76.474,59.682,0.0658
6469,BUSID_04,PMU_04,1/24/2021,14:24:00,7.8453,-12.053,0.7758,-76.475,59.684,0.0662
6470,BUSID_04,PMU_04,1/24/2021,15:07:12,7.8454,-12.054,0.7758,-76.476,59.687,0.0657
6471,BUSID_04,PMU_04,1/24/2021,16:04:48,7.8455,-12.054,0.7758,-76.477,59.689,0.0676
6472,BUSID_04,PMU_04,1/24/2021,16:48:00,7.8455,-12.055,0.7758,-76.478,59.691,0.0681
6473,BUSID_04,PMU_04,1/24/2021,17:31:12,7.8456,-12.055,0.7758,-76.479,59.693,0.0676
6474,BUSID_04,PMU_04,1/24/2021,18:28:48,7.8457,-12.056,0.7758,-76.48,59.696,0.0694
6475,BUSID_04,PMU_04,1/24/2021,19:12:00,7.8457,-12.057,0.7758,-76.481,59.698,0.0698
6476,BUSID_04,PMU_04,1/24/2021,19:55:12,7.8458,-12.057,0.7758,-76.482,59.7,0.0693
6477,BUSID_04,PMU_04,1/24/2021,20:52:48,7.8459,-12.058,0.7758,-76.483,59.703,0.0711
6478,BUSID_04,PMU_04,1/24/2021,21:36:00,7.846,-12.059,0.7758,-76.484,59.705,0.0715
6479,BUSID_04,PMU_04,1/24/2021,22:19:12,7.846,-12.059,0.7758,-76.485,59.707,0.0709
6480,BUSID_04,PMU_04,1/24/2021,23:16:48,7.8461,-12.06,0.7758,-76.486,59.71,0.0726
6481,BUSID_04,PMU_04,1/24/2021,0:00:00,7.8462,-12.061,0.7758,-76.487,59.712,0.073
6482,BUSID_04,PMU_04,1/24/2021,0:43:12,7.8463,-12.061,0.7758,-76.488,59.715,0.0724
6483,BUSID_04,PMU_04,1/24/2021,1:40:48,7.8463,-12.062,0.7758,-76.488,59.717,0.0741
6484,BUSID_04,PMU_04,1/24/2021,2:24:00,7.8464,-12.062,0.7758,-76.489,59.719,0.0744
6485,BUSID_04,PMU_04,1/24/2021,3:07:12,7.8465,-12.063,0.7758,-76.49,59.722,0.0738
6486,BUSID_04,PMU_04,1/24/2021,4:04:48,7.8465,-12.064,0.7758,-76.491,59.724,0.0755
6487,BUSID_04,PMU_04,1/24/2021,4:48:00,7.8466,-12.064,0.7758,-76.492,59.727,0.0758
6488,BUSID_04,PMU_04,1/24/2021,5:31:12,7.8467,-12.065,0.7758,-76.493,59.729,0.0752
6489,BUSID_04,PMU_04,1/24/2021,6:28:48,7.8467,-12.066,0.7758,-76.494,59.732,0.0768
6490,BUSID_04,PMU_04,1/24/2021,7:12:00,7.8468,-12.066,0.7758,-76.495,59.734,0.0771
6491,BUSID_04,PMU_04,1/24/2021,7:55:12,7.8469,-12.067,0.7758,-76.496,59.737,0.0765
6492,BUSID_04,PMU_04,1/24/2021,8:52:48,7.847,-12.068,0.7758,-76.497,59.74,0.078
6493,BUSID_04,PMU_04,1/24/2021,9:36:00,7.847,-12.068,0.7758,-76.498,59.742,0.0783
6494,BUSID_04,PMU_04,1/24/2021,10:19:12,7.8471,-12.069,0.7758,-76.499,59.745,0.0776
6495,BUSID_04,PMU_04,1/24/2021,11:16:48,7.8472,-12.07,0.7758,-76.5,59.748,0.0791
6496,BUSID_04,PMU_04,1/24/2021,12:00:00,7.8472,-12.07,0.7758,-76.501,59.75,0.0793
6497,BUSID_04,PMU_04,1/24/2021,12:43:12,7.8473,-12.071,0.7758,-76.502,59.753,0.0787
6498,BUSID_04,PMU_04,1/24/2021,13:40:48,7.8474,-12.072,0.7758,-76.504,59.755,0.0801
6499,BUSID_04,PMU_04,1/24/2021,14:24:00,7.8475,-12.072,0.7758,-76.505,59.758,0.0803
6500,BUSID_04,PMU_04,1/24/2021,15:07:12,7.8475,-12.073,0.7758,-76.505,59.761,0.0797
6501,BUSID_04,PMU_04,1/24/2021,16:04:48,7.8476,-12.074,0.7758,-76.507,59.763,0.081
6502,BUSID_04,PMU_04,1/24/2021,16:48:00,7.8477,-12.074,0.7758,-76.508,59.766,0.0812
6503,BUSID_04,PMU_04,1/24/2021,17:31:12,7.8477,-12.075,0.7758,-76.509,59.769,0.0806
6504,BUSID_04,PMU_04,1/24/2021,18:28:48,7.8478,-12.076,0.7758,-76.51,59.772,0.0819
6505,BUSID_04,PMU_04,1/24/2021,19:12:00,7.8479,-12.076,0.7758,-76.511,59.774,0.082
6506,BUSID_04,PMU_04,1/24/2021,19:55:12,7.8479,-12.077,0.7757,-76.512,59.777,0.0814
6507,BUSID_04,PMU_04,1/24/2021,20:52:48,7.848,-12.078,0.7757,-76.513,59.78,0.0826
6508,BUSID_04,PMU_04,1/24/2021,21:36:00,7.8481,-12.078,0.7757,-76.514,59.782,0.0827
6509,BUSID_04,PMU_04,1/24/2021,22:19:12,7.8481,-12.079,0.7757,-76.515,59.785,0.0821
6510,BUSID_04,PMU_04,1/24/2021,23:16:48,7.8482,-12.08,0.7757,-76.516,59.788,0.0833
6511,BUSID_04,PMU_04,1/24/2021,0:00:00,7.8483,-12.08,0.7757,-76.517,59.791,0.0834
6512,BUSID_04,PMU_04,1/24/2021,0:43:12,7.8484,-12.081,0.7757,-76.518,59.794,0.0827
6513,BUSID_04,PMU_04,1/24/2021,1:40:48,7.8484,-12.082,0.7757,-76.519,59.796,0.0838
6514,BUSID_04,PMU_04,1/24/2021,2:24:00,7.8485,-12.082,0.7757,-76.52,59.799,0.0839
6515,BUSID_04,PMU_04,1/24/2021,3:07:12,7.8486,-12.083,0.7757,-76.521,59.802,0.0832
6516,BUSID_04,PMU_04,1/24/2021,4:04:48,7.8486,-12.084,0.7757,-76.522,59.805,0.0843
6517,BUSID_04,PMU_04,1/24/2021,4:48:00,7.8487,-12.085,0.7757,-76.523,59.807,0.0843
6518,BUSID_04,PMU_04,1/24/2021,5:31:12,7.8488,-12.085,0.7757,-76.524,59.81,0.0837
6519,BUSID_04,PMU_04,1/24/2021,6:28:48,7.8488,-12.086,0.7757,-76.526,59.813,0.0846
6520,BUSID_04,PMU_04,1/24/2021,7:12:00,7.8489,-12.087,0.7757,-76.527,59.816,0.0847
6521,BUSID_04,PMU_04,1/24/2021,7:55:12,7.849,-12.087,0.7757,-76.528,59.819,0.084
6522,BUSID_04,PMU_04,1/24/2021,8:52:48,7.849,-12.088,0.7757,-76.529,59.822,0.085
6523,BUSID_04,PMU_04,1/24/2021,9:36:00,7.8491,-12.089,0.7757,-76.53,59.824,0.0849
6524,BUSID_04,PMU_04,1/24/2021,10:19:12,7.8492,-12.089,0.7757,-76.531,59.827,0.0843
6525,BUSID_04,PMU_04,1/24/2021,11:16:48,7.8492,-12.09,0.7757,-76.532,59.83,0.0852
6526,BUSID_04,PMU_04,1/24/2021,12:00:00,7.8493,-12.091,0.7757,-76.533,59.833,0.0851
6527,BUSID_04,PMU_04,1/24/2021,12:43:12,7.8494,-12.091,0.7757,-76.534,59.836,0.0845
6528,BUSID_04,PMU_04,1/24/2021,13:40:48,7.8494,-12.092,0.7757,-76.535,59.839,0.0853
6529,BUSID_04,PMU_04,1/24/2021,14:24:00,7.8495,-12.093,0.7757,-76.536,59.841,0.0852
6530,BUSID_04,PMU_04,1/24/2021,15:07:12,7.8496,-12.093,0.7757,-76.537,59.844,0.0846
6531,BUSID_04,PMU_04,1/24/2021,16:04:48,7.8496,-12.094,0.7757,-76.538,59.847,0.0853
6532,BUSID_04,PMU_04,1/24/2021,16:48:00,7.8497,-12.095,0.7757,-76.539,59.85,0.0853
6533,BUSID_04,PMU_04,1/24/2021,17:31:12,7.8498,-12.095,0.7757,-76.54,59.853,0.0846
6534,BUSID_04,PMU_04,1/24/2021,18:28:48,7.8498,-12.096,0.7757,-76.541,59.855,0.0853
6535,BUSID_04,PMU_04,1/24/2021,19:12:00,7.8499,-12.097,0.7757,-76.542,59.858,0.0852
6536,BUSID_04,PMU_04,1/24/2021,19:55:12,7.85,-12.097,0.7757,-76.543,59.861,0.0845
6537,BUSID_04,PMU_04,1/24/2021,20:52:48,7.85,-12.098,0.7757,-76.545,59.864,0.0852
6538,BUSID_04,PMU_04,1/24/2021,21:36:00,7.8501,-12.099,0.7757,-76.546,59.867,0.0851
6539,BUSID_04,PMU_04,1/24/2021,22:19:12,7.8501,-12.1,0.7757,-76.547,59.87,0.0844
6540,BUSID_04,PMU_04,1/24/2021,23:16:48,7.8502,-12.1,0.7757,-76.548,59.873,0.085
6541,BUSID_04,PMU_04,1/24/2021,0:00:00,7.8503,-12.101,0.7757,-76.549,59.875,0.0848
6542,BUSID_04,PMU_04,1/24/2021,0:43:12,7.8503,-12.102,0.7757,-76.55,59.878,0.0842
6543,BUSID_04,PMU_04,1/24/2021,1:40:48,7.8504,-12.102,0.7757,-76.551,59.881,0.0847
6544,BUSID_04,PMU_04,1/24/2021,2:24:00,7.8505,-12.103,0.7757,-76.552,59.884,0.0845
6545,BUSID_04,PMU_04,1/24/2021,3:07:12,7.8505,-12.104,0.7757,-76.553,59.887,0.0838
6546,BUSID_04,PMU_04,1/24/2021,4:04:48,7.8506,-12.104,0.7757,-76.554,59.889,0.0843
6547,BUSID_04,PMU_04,1/24/2021,4:48:00,7.8506,-12.105,0.7757,-76.555,59.892,0.0842
6548,BUSID_04,PMU_04,1/24/2021,5:31:12,7.8507,-12.105,0.7757,-76.556,59.895,0.0835
6549,BUSID_04,PMU_04,1/24/2021,6:28:48,7.8508,-12.106,0.7757,-76.557,59.898,0.0839
6550,BUSID_04,PMU_04,1/24/2021,7:12:00,7.8508,-12.107,0.7757,-76.558,59.901,0.0837
6551,BUSID_04,PMU_04,1/24/2021,7:55:12,7.8509,-12.107,0.7757,-76.559,59.903,0.083
6552,BUSID_04,PMU_04,1/24/2021,8:52:48,7.8509,-12.108,0.7757,-76.56,59.906,0.0834
6553,BUSID_04,PMU_04,1/24/2021,9:36:00,7.851,-12.109,0.7757,-76.561,59.909,0.0832
6554,BUSID_04,PMU_04,1/24/2021,10:19:12,7.8511,-12.109,0.7757,-76.562,59.912,0.0825
6555,BUSID_04,PMU_04,1/24/2021,11:16:48,7.8511,-12.11,0.7757,-76.563,59.914,0.0828
6556,BUSID_04,PMU_04,1/24/2021,12:00:00,7.8512,-12.111,0.7757,-76.564,59.917,0.0826
6557,BUSID_04,PMU_04,1/24/2021,12:43:12,7.8512,-12.111,0.7757,-76.565,59.92,0.0819
6558,BUSID_04,PMU_04,1/24/2021,13:40:48,7.8513,-12.112,0.7756,-76.566,59.923,0.0822
6559,BUSID_04,PMU_04,1/24/2021,14:24:00,7.8513,-12.113,0.7756,-76.567,59.925,0.0819
6560,BUSID_04,PMU_04,1/24/2021,15:07:12,7.8514,-12.113,0.7756,-76.568,59.928,0.0812
6561,BUSID_04,PMU_04,1/24/2021,16:04:48,7.8515,-12.114,0.7756,-76.569,59.931,0.0815
