Time,Voltage Magnitude,Voltage Angle,Current Magnitude,Current Angle,Frequency,ROCOF
237.07,7.8156,-12.672,0.7265,-75.517,58.983,0.1252
237.1,7.8157,-12.673,0.7265,-75.519,58.987,0.1265
237.13,7.8158,-12.674,0.7265,-75.52,58.991,0.1254
237.17,7.8158,-12.675,0.7265,-75.522,58.995,0.1309
237.2,7.8159,-12.676,0.7265,-75.524,59,0.1323
237.23,7.816,-12.677,0.7265,-75.525,59.004,0.1313
237.27,7.8161,-12.678,0.7265,-75.527,59.008,0.1367
237.3,7.8161,-12.679,0.7265,-75.529,59.013,0.1382
237.33,7.8162,-12.681,0.7265,-75.531,59.018,0.1371
237.37,7.8163,-12.682,0.7265,-75.532,59.022,0.1425
237.4,7.8164,-12.683,0.7265,-75.534,59.027,0.1439
237.43,7.8165,-12.684,0.7265,-75.536,59.032,0.1428
237.47,7.8166,-12.685,0.7265,-75.538,59.037,0.1482
237.5,7.8168,-12.687,0.7265,-75.54,59.042,0.1495
237.53,7.8169,-12.688,0.7265,-75.542,59.047,0.1486
237.57,7.817,-12.689,0.7265,-75.544,59.052,0.1537
237.6,7.8171,-12.69,0.7265,-75.547,59.057,0.1551
237.63,7.8173,-12.692,0.7265,-75.549,59.062,0.1541
237.67,7.8174,-12.693,0.7265,-75.551,59.067,0.1592
237.7,7.8175,-12.694,0.7265,-75.553,59.073,0.1606
237.73,7.8176,-12.696,0.7265,-75.555,59.078,0.1594
237.77,7.8177,-12.697,0.7265,-75.557,59.083,0.1646
237.8,7.8178,-12.698,0.7265,-75.559,59.089,0.1659
237.83,7.8179,-12.7,0.7265,-75.561,59.094,0.1649
237.87,7.818,-12.701,0.7265,-75.563,59.1,0.1698
237.9,7.8181,-12.703,0.7265,-75.566,59.106,0.171
237.93,7.8182,-12.704,0.7265,-75.568,59.111,0.17
237.97,7.8183,-12.705,0.7265,-75.57,59.117,0.1748
238,7.8185,-12.707,0.7265,-75.573,59.123,0.176
238.03,7.8186,-12.708,0.7265,-75.575,59.129,0.1748
238.07,7.8187,-12.71,0.7265,-75.577,59.135,0.1796
238.1,7.8189,-12.711,0.7265,-75.58,59.141,0.1807
238.13,7.819,-12.713,0.7265,-75.582,59.147,0.1796
238.17,7.8191,-12.714,0.7265,-75.585,59.153,0.1841
238.2,7.8193,-12.716,0.7265,-75.587,59.159,0.1852
238.23,7.8194,-12.717,0.7265,-75.59,59.165,0.1841
238.27,7.8195,-12.719,0.7265,-75.592,59.171,0.1885
238.3,7.8196,-12.72,0.7265,-75.594,59.178,0.1895
238.33,7.8198,-12.722,0.7265,-75.597,59.184,0.1882
238.37,7.8199,-12.724,0.7265,-75.599,59.19,0.1927
238.4,7.82,-12.725,0.7265,-75.602,59.197,0.1935
238.43,7.8201,-12.727,0.7265,-75.604,59.203,0.1924
238.47,7.8202,-12.728,0.7265,-75.607,59.209,0.1965
238.5,7.8204,-12.73,0.7265,-75.61,59.216,0.1974
238.53,7.8205,-12.732,0.7265,-75.612,59.223,0.1962
238.57,7.8206,-12.733,0.7265,-75.615,59.229,0.2001
238.6,7.8208,-12.735,0.7265,-75.618,59.236,0.201
238.63,7.8209,-12.737,0.7265,-75.62,59.243,0.1996
238.67,7.8211,-12.738,0.7265,-75.623,59.249,0.2036
238.7,7.8212,-12.74,0.7265,-75.626,59.256,0.2042
238.73,7.8214,-12.742,0.7265,-75.628,59.263,0.203
238.77,7.8215,-12.743,0.7265,-75.631,59.27,0.2067
238.8,7.8216,-12.745,0.7265,-75.634,59.277,0.2073
238.83,7.8218,-12.747,0.7265,-75.636,59.284,0.206
238.87,7.8219,-12.748,0.7265,-75.639,59.291,0.2095
238.9,7.822,-12.75,0.7265,-75.642,59.297,0.2101
238.93,7.8222,-12.752,0.7265,-75.645,59.304,0.2087
238.97,7.8223,-12.754,0.7265,-75.647,59.312,0.2123
239,7.8224,-12.755,0.7265,-75.65,59.319,0.2127
239.03,7.8226,-12.757,0.7265,-75.653,59.326,0.2114
239.07,7.8227,-12.759,0.7265,-75.656,59.333,0.2147
239.1,7.8229,-12.761,0.7265,-75.659,59.34,0.215
239.13,7.823,-12.763,0.7265,-75.661,59.347,0.2137
239.17,7.8231,-12.764,0.7265,-75.664,59.354,0.2167
239.2,7.8233,-12.766,0.7265,-75.667,59.361,0.2171
239.23,7.8234,-12.768,0.7265,-75.67,59.369,0.2156
239.27,7.8236,-12.77,0.7265,-75.673,59.376,0.2187
239.3,7.8237,-12.772,0.7265,-75.676,59.383,0.2189
239.33,7.8239,-12.773,0.7265,-75.679,59.39,0.2175
239.37,7.824,-12.775,0.7265,-75.682,59.398,0.2203
239.4,7.8242,-12.777,0.7265,-75.684,59.405,0.2204
239.43,7.8243,-12.779,0.7265,-75.687,59.412,0.2191
239.47,7.8244,-12.781,0.7265,-75.69,59.42,0.2216
239.5,7.8246,-12.783,0.7265,-75.693,59.427,0.2218
239.53,7.8247,-12.784,0.7265,-75.696,59.434,0.2203
239.57,7.8249,-12.786,0.7265,-75.699,59.442,0.2229
239.6,7.825,-12.788,0.7265,-75.702,59.449,0.2229
239.63,7.8251,-12.79,0.7265,-75.705,59.457,0.2214
239.67,7.8253,-12.792,0.7265,-75.708,59.464,0.2238
239.7,7.8254,-12.794,0.7265,-75.711,59.472,0.2237
239.73,7.8256,-12.795,0.7265,-75.714,59.479,0.2223
239.77,7.8257,-12.797,0.7265,-75.717,59.486,0.2244
239.8,7.8259,-12.799,0.7265,-75.72,59.494,0.2244
239.83,7.826,-12.801,0.7265,-75.722,59.501,0.2228
239.87,7.8262,-12.803,0.7265,-75.725,59.509,0.2249
239.9,7.8263,-12.805,0.7265,-75.728,59.516,0.2247
239.93,7.8265,-12.807,0.7265,-75.731,59.524,0.2232
239.97,7.8266,-12.809,0.7265,-75.734,59.531,0.2251
240,7.8267,-12.81,0.7265,-75.737,59.539,0.2248
240.03,7.8269,-12.812,0.7265,-75.74,59.546,0.2234
240.07,7.827,-12.814,0.7265,-75.743,59.554,0.225
240.1,7.8272,-12.816,0.7265,-75.746,59.561,0.2249
240.13,7.8273,-12.818,0.7265,-75.749,59.569,0.2232
240.17,7.8275,-12.82,0.7265,-75.752,59.576,0.2249
240.2,7.8276,-12.822,0.7265,-75.755,59.584,0.2245
240.23,7.8277,-12.823,0.7265,-75.758,59.591,0.2229
240.27,7.8279,-12.825,0.7265,-75.761,59.599,0.2244
240.3,7.828,-12.827,0.7265,-75.764,59.606,0.224
240.33,7.8282,-12.829,0.7265,-75.767,59.614,0.2225
240.37,7.8283,-12.831,0.7265,-75.77,59.621,0.2237
240.4,7.8285,-12.833,0.7265,-75.772,59.628,0.2233
240.43,7.8286,-12.835,0.7265,-75.775,59.636,0.2216
240.47,7.8287,-12.837,0.7265,-75.778,59.643,0.2229
240.5,7.8289,-12.838,0.7265,-75.781,59.651,0.2223
240.53,7.829,-12.84,0.7265,-75.784,59.658,0.2207
240.57,7.8292,-12.842,0.7265,-75.787,59.665,0.2218
240.6,7.8293,-12.844,0.7265,-75.79,59.673,0.2211
240.63,7.8294,-12.846,0.7265,-75.793,59.68,0.2197
240.67,7.8296,-12.848,0.7265,-75.796,59.688,0.2204
240.7,7.8297,-12.849,0.7265,-75.799,59.695,0.2199
240.73,7.8298,-12.851,0.7265,-75.802,59.702,0.2182
240.77,7.83,-12.853,0.7265,-75.804,59.709,0.219
240.8,7.8301,-12.855,0.7265,-75.807,59.717,0.2183
240.83,7.8303,-12.857,0.7265,-75.81,59.724,0.2167
240.87,7.8304,-12.858,0.7265,-75.813,59.731,0.2174
240.9,7.8305,-12.86,0.7265,-75.816,59.738,0.2165
240.93,7.8307,-12.862,0.7265,-75.819,59.746,0.215
240.97,7.8308,-12.864,0.7265,-75.822,59.753,0.2154
241,7.8309,-12.866,0.7265,-75.824,59.76,0.2147
241.03,7.8311,-12.867,0.7265,-75.827,59.767,0.213
241.07,7.8312,-12.869,0.7265,-75.83,59.774,0.2134
241.1,7.8313,-12.871,0.7265,-75.833,59.781,0.2125
241.13,7.8315,-12.873,0.7265,-75.835,59.788,0.211
241.17,7.8316,-12.875,0.7265,-75.838,59.795,0.2112
241.2,7.8317,-12.876,0.7265,-75.841,59.802,0.2102
241.23,7.8319,-12.878,0.7265,-75.844,59.809,0.2087
241.27,7.832,-12.88,0.7265,-75.847,59.816,0.2087
241.3,7.8321,-12.882,0.7265,-75.849,59.823,0.2079
241.33,7.8323,-12.883,0.7265,-75.852,59.83,0.2063
241.37,7.8324,-12.885,0.7265,-75.855,59.837,0.2062
241.4,7.8325,-12.887,0.7265,-75.857,59.844,0.2053
241.43,7.8326,-12.888,0.7265,-75.86,59.851,0.2036
241.47,7.8328,-12.89,0.7265,-75.863,59.858,0.2035
241.5,7.8329,-12.892,0.7265,-75.865,59.864,0.2024
241.53,7.833,-12.893,0.7265,-75.868,59.871,0.2009
241.57,7.8331,-12.895,0.7265,-75.871,59.878,0.2006
241.6,7.8333,-12.897,0.7265,-75.873,59.884,0.1996
241.63,7.8334,-12.898,0.7265,-75.876,59.891,0.198
241.67,7.8335,-12.9,0.7265,-75.878,59.898,0.1975
241.7,7.8336,-12.902,0.7265,-75.881,59.904,0.1965
241.73,7.8337,-12.903,0.7265,-75.884,59.911,0.1949
241.77,7.8339,-12.905,0.7265,-75.886,59.917,0.1944
241.8,7.834,-12.907,0.7265,-75.889,59.924,0.1932
241.83,7.8341,-12.908,0.7265,-75.891,59.93,0.1918
241.87,7.8342,-12.91,0.7265,-75.894,59.936,0.1911
241.9,7.8343,-12.911,0.7265,-75.896,59.943,0.1899
241.93,7.8344,-12.913,0.7265,-75.899,59.949,0.1884
241.97,7.8346,-12.915,0.7265,-75.901,59.955,0.1876
242,7.8347,-12.916,0.7265,-75.904,59.962,0.1865
242.03,7.8348,-12.918,0.7265,-75.906,59.968,0.1849
242.07,7.8349,-12.919,0.7265,-75.908,59.974,0.1841
242.1,7.835,-12.921,0.7265,-75.911,59.98,0.1828
242.13,7.8351,-12.922,0.7265,-75.913,59.986,0.1813
242.17,7.8352,-12.924,0.7265,-75.916,59.992,0.1804
242.2,7.8354,-12.925,0.7265,-75.918,59.998,0.1791
242.23,7.8355,-12.927,0.7265,-75.92,60.004,0.1777
242.27,7.8356,-12.928,0.7265,-75.923,60.01,0.1765
242.3,7.8357,-12.93,0.7265,-75.925,60.016,0.1753
242.33,7.8358,-12.931,0.7265,-75.927,60.022,0.1738
242.37,7.8359,-12.933,0.7265,-75.929,60.027,0.1726
242.4,7.836,-12.934,0.7265,-75.932,60.033,0.1714
242.43,7.8361,-12.935,0.7265,-75.934,60.039,0.1698
242.47,7.8362,-12.937,0.7265,-75.936,60.044,0.1687
242.5,7.8363,-12.938,0.7265,-75.938,60.05,0.1672
242.53,7.8364,-12.94,0.7265,-75.94,60.056,0.1659
242.57,7.8365,-12.941,0.7265,-75.943,60.061,0.1644
242.6,7.8366,-12.942,0.7265,-75.945,60.067,0.1632
242.63,7.8367,-12.944,0.7265,-75.947,60.072,0.1617
242.67,7.8368,-12.945,0.7265,-75.949,60.077,0.1602
242.7,7.8369,-12.947,0.7265,-75.951,60.083,0.1589
242.73,7.837,-12.948,0.7265,-75.953,60.088,0.1574
242.77,7.8371,-12.949,0.7265,-75.955,60.093,0.156
242.8,7.8372,-12.95,0.7265,-75.957,60.098,0.1545
242.83,7.8372,-12.952,0.7265,-75.959,60.103,0.1532
242.87,7.8373,-12.953,0.7265,-75.961,60.108,0.1516
242.9,7.8374,-12.954,0.7265,-75.963,60.114,0.1502
242.93,7.8375,-12.955,0.7265,-75.965,60.118,0.1488
242.97,7.8376,-12.957,0.7265,-75.967,60.123,0.1471
243,7.8377,-12.958,0.7265,-75.969,60.128,0.1458
243.03,7.8378,-12.959,0.7265,-75.971,60.133,0.1443
243.07,7.8379,-12.96,0.7265,-75.973,60.138,0.1426
243.1,7.8379,-12.962,0.7265,-75.975,60.143,0.1412
243.13,7.838,-12.963,0.7265,-75.976,60.147,0.1398
243.17,7.8381,-12.964,0.7265,-75.978,60.152,0.138
243.2,7.8382,-12.965,0.7265,-75.98,60.157,0.1365
243.23,7.8383,-12.966,0.7265,-75.982,60.161,0.1353
243.27,7.8384,-12.967,0.7265,-75.984,60.166,0.1333
243.3,7.8384,-12.968,0.7265,-75.985,60.17,0.1319
243.33,7.8385,-12.97,0.7265,-75.987,60.174,0.1305
243.37,7.8386,-12.971,0.7265,-75.989,60.179,0.1286
243.4,7.8387,-12.972,0.7265,-75.99,60.183,0.1272
243.43,7.8387,-12.973,0.7265,-75.992,60.187,0.1258
243.47,7.8388,-12.974,0.7265,-75.994,60.191,0.1239
243.5,7.8389,-12.975,0.7265,-75.995,60.196,0.1224
243.53,7.8389,-12.976,0.7265,-75.997,60.2,0.1212
243.57,7.839,-12.977,0.7265,-75.998,60.203,0.1191
243.6,7.8391,-12.978,0.7265,-76,60.208,0.1176
243.63,7.8391,-12.979,0.7265,-76.001,60.211,0.1164
243.67,7.8392,-12.98,0.7265,-76.003,60.215,0.1142
243.7,7.8393,-12.981,0.7265,-76.004,60.219,0.1128
243.73,7.8393,-12.982,0.7265,-76.006,60.223,0.1115
243.77,7.8394,-12.982,0.7265,-76.007,60.226,0.1094
243.8,7.8395,-12.983,0.7265,-76.009,60.23,0.1079
243.83,7.8395,-12.984,0.7265,-76.01,60.234,0.1067
243.87,7.8396,-12.985,0.7265,-76.011,60.237,0.1045
243.9,7.8396,-12.986,0.7265,-76.013,60.241,0.103
243.93,7.8397,-12.987,0.7265,-76.014,60.244,0.1019
243.97,7.8398,-12.988,0.7265,-76.016,60.247,0.0995
244,7.8398,-12.989,0.7265,-76.017,60.251,0.0981
244.03,7.8399,-12.989,0.7265,-76.018,60.254,0.0969
244.07,7.8399,-12.99,0.7265,-76.019,60.257,0.0946
244.1,7.84,-12.991,0.7265,-76.02,60.26,0.0932
244.13,7.84,-12.992,0.7265,-76.022,60.263,0.092
244.17,7.8401,-12.992,0.7265,-76.023,60.266,0.0897
244.2,7.8401,-12.993,0.7265,-76.024,60.269,0.0882
244.23,7.8402,-12.994,0.7265,-76.025,60.272,0.0872
244.27,7.8402,-12.995,0.7265,-76.026,60.275,0.0848
244.3,7.8403,-12.995,0.7265,-76.027,60.278,0.0833
244.33,7.8403,-12.996,0.7265,-76.029,60.281,0.0823
244.37,7.8404,-12.997,0.7265,-76.029,60.283,0.0798
244.4,7.8404,-12.998,0.7265,-76.031,60.286,0.0785
244.43,7.8404,-12.998,0.7265,-76.032,60.289,0.0774
244.47,7.8405,-12.999,0.7265,-76.032,60.291,0.075
244.5,7.8405,-12.999,0.7265,-76.034,60.294,0.0736
244.53,7.8406,-13,0.7265,-76.034,60.296,0.0726
244.57,7.8406,-13.001,0.7265,-76.035,60.298,0.0703
244.6,7.8406,-13.001,0.7265,-76.036,60.301,0.0687
244.63,7.8407,-13.002,0.7265,-76.037,60.303,0.0679
244.67,7.8407,-13.002,0.7265,-76.038,60.305,0.0655
244.7,7.8407,-13.003,0.7265,-76.039,60.307,0.0641
244.73,7.8408,-13.003,0.7265,-76.04,60.309,0.0632
244.77,7.8408,-13.004,0.7265,-76.04,60.312,0.0608
244.8,7.8408,-13.004,0.7265,-76.041,60.314,0.0595
244.83,7.8409,-13.005,0.7265,-76.042,60.316,0.0586
244.87,7.8409,-13.005,0.7265,-76.043,60.317,0.0563
244.9,7.8409,-13.006,0.7265,-76.043,60.319,0.0549
244.93,7.841,-13.006,0.7265,-76.044,60.321,0.0541
244.97,7.841,-13.007,0.7265,-76.045,60.323,0.0517
245,7.841,-13.007,0.7265,-76.045,60.325,0.0504
245.03,7.841,-13.008,0.7265,-76.046,60.326,0.0497
245.07,7.8411,-13.008,0.7265,-76.047,60.328,0.0472
245.1,7.8411,-13.008,0.7265,-76.047,60.329,0.046
245.13,7.8411,-13.009,0.7265,-76.048,60.331,0.0453
245.17,7.8411,-13.009,0.7265,-76.048,60.332,0.0429
245.2,7.8411,-13.01,0.7265,-76.049,60.334,0.0417
245.23,7.8412,-13.01,0.7265,-76.049,60.335,0.041
245.27,7.8412,-13.01,0.7265,-76.05,60.337,0.0387
245.3,7.8412,-13.011,0.7265,-76.05,60.338,0.0374
245.33,7.8412,-13.011,0.7265,-76.051,60.339,0.0368
245.37,7.8412,-13.011,0.7265,-76.051,60.34,0.0345
245.4,7.8412,-13.011,0.7265,-76.052,60.341,0.0332
245.43,7.8413,-13.012,0.7265,-76.052,60.342,0.0327
245.47,7.8413,-13.012,0.7265,-76.053,60.343,0.0303
245.5,7.8413,-13.012,0.7265,-76.053,60.344,0.0293
245.53,7.8413,-13.013,0.7265,-76.053,60.345,0.0286
245.57,7.8413,-13.013,0.7265,-76.054,60.346,0.0263
245.6,7.8413,-13.013,0.7265,-76.054,60.347,0.0253
245.63,7.8413,-13.013,0.7265,-76.054,60.348,0.0246
245.67,7.8413,-13.013,0.7265,-76.055,60.349,0.0225
245.7,7.8413,-13.013,0.7265,-76.055,60.35,0.0213
245.73,7.8413,-13.014,0.7265,-76.055,60.35,0.0208
245.77,7.8414,-13.014,0.7265,-76.055,60.351,0.0185
245.8,7.8414,-13.014,0.7265,-76.056,60.352,0.0175
245.83,7.8414,-13.014,0.7265,-76.056,60.352,0.0171
245.87,7.8414,-13.014,0.7265,-76.056,60.353,0.0147
245.9,7.8414,-13.014,0.7265,-76.056,60.353,0.0138
245.93,7.8414,-13.014,0.7265,-76.056,60.353,0.0132
245.97,7.8414,-13.015,0.7265,-76.057,60.354,0.011
246,7.8414,-13.015,0.7265,-76.057,60.354,0.0101
246.03,7.8414,-13.015,0.7265,-76.057,60.355,0.0096
246.07,7.8414,-13.015,0.7265,-76.057,60.355,0.0075
246.1,7.8414,-13.015,0.7265,-76.057,60.355,0.0064
246.13,7.8414,-13.015,0.7265,-76.057,60.355,0.0061
246.17,7.8414,-13.015,0.7265,-76.057,60.355,0.0039
246.2,7.8414,-13.015,0.7265,-76.057,60.356,0.0029
246.23,7.8414,-13.015,0.7265,-76.057,60.356,0.0027
246.27,7.8414,-13.015,0.7265,-76.057,60.356,0.0004
246.3,7.8414,-13.015,0.7265,-76.057,60.356,-0.0004
246.33,7.8413,-13.015,0.7265,-76.057,60.356,-0.0008
246.37,7.8413,-13.015,0.7265,-76.057,60.356,-0.0029
246.4,7.8413,-13.015,0.7265,-76.057,60.356,-0.0038
246.43,7.8413,-13.015,0.7265,-76.057,60.355,-0.0042
246.47,7.8413,-13.015,0.7265,-76.057,60.355,-0.0062
246.5,7.8413,-13.015,0.7265,-76.057,60.355,-0.0071
246.53,7.8413,-13.015,0.7265,-76.057,60.355,-0.0074
246.57,7.8413,-13.015,0.7265,-76.056,60.355,-0.0095
246.6,7.8413,-13.015,0.7265,-76.056,60.354,-0.0103
246.63,7.8413,-13.015,0.7265,-76.056,60.354,-0.0106
246.67,7.8412,-13.015,0.7265,-76.056,60.353,-0.0127
246.7,7.8412,-13.014,0.7265,-76.056,60.353,-0.0135
246.73,7.8412,-13.014,0.7265,-76.056,60.352,-0.0138
246.77,7.8412,-13.014,0.7264,-76.055,60.352,-0.0158
246.8,7.8412,-13.014,0.7264,-76.055,60.352,-0.0166
246.83,7.8412,-13.014,0.7264,-76.055,60.351,-0.0169
246.87,7.8411,-13.014,0.7264,-76.055,60.35,-0.0188
246.9,7.8411,-13.014,0.7264,-76.054,60.35,-0.0196
246.93,7.8411,-13.014,0.7264,-76.054,60.349,-0.0198
246.97,7.8411,-13.013,0.7264,-76.054,60.348,-0.0218
247,7.8411,-13.013,0.7264,-76.054,60.348,-0.0226
247.03,7.8411,-13.013,0.7264,-76.053,60.347,-0.0227
247.07,7.841,-13.013,0.7264,-76.053,60.346,-0.0248
247.1,7.841,-13.013,0.7264,-76.052,60.345,-0.0254
247.13,7.841,-13.012,0.7264,-76.052,60.344,-0.0257
247.17,7.841,-13.012,0.7264,-76.052,60.343,-0.0275
247.2,7.8409,-13.012,0.7264,-76.051,60.343,-0.0283
247.23,7.8409,-13.012,0.7264,-76.051,60.342,-0.0285
247.27,7.8409,-13.011,0.7264,-76.051,60.341,-0.0303
247.3,7.8409,-13.011,0.7264,-76.05,60.34,-0.0311
247.33,7.8408,-13.011,0.7264,-76.05,60.339,-0.0312
247.37,7.8408,-13.011,0.7264,-76.049,60.337,-0.033
247.4,7.8408,-13.01,0.7264,-76.049,60.336,-0.0338
247.43,7.8408,-13.01,0.7264,-76.048,60.335,-0.0339
247.47,7.8407,-13.01,0.7264,-76.048,60.334,-0.0358
247.5,7.8407,-13.01,0.7264,-76.048,60.333,-0.0363
247.53,7.8407,-13.009,0.7264,-76.047,60.332,-0.0366
247.57,7.8407,-13.009,0.7264,-76.047,60.33,-0.0383
247.6,7.8406,-13.008,0.7264,-76.046,60.329,-0.0389
247.63,7.8406,-13.008,0.7264,-76.046,60.328,-0.0392
247.67,7.8406,-13.008,0.7264,-76.045,60.327,-0.0408
247.7,7.8405,-13.008,0.7264,-76.044,60.325,-0.0415
247.73,7.8405,-13.007,0.7264,-76.044,60.324,-0.0417
247.77,7.8405,-13.007,0.7264,-76.043,60.322,-0.0434
247.8,7.8404,-13.007,0.7264,-76.043,60.321,-0.044
247.83,7.8404,-13.006,0.7264,-76.042,60.319,-0.0441
247.87,7.8404,-13.006,0.7264,-76.041,60.318,-0.0458
247.9,7.8403,-13.005,0.7264,-76.041,60.316,-0.0463
247.93,7.8403,-13.005,0.7264,-76.04,60.315,-0.0465
247.97,7.8403,-13.005,0.7264,-76.04,60.313,-0.0482
248,7.8402,-13.004,0.7264,-76.039,60.312,-0.0488
248.03,7.8402,-13.004,0.7264,-76.038,60.31,-0.049
248.07,7.8402,-13.003,0.7264,-76.038,60.308,-0.0504
248.1,7.8401,-13.003,0.7264,-76.037,60.307,-0.0511
248.13,7.8401,-13.003,0.7264,-76.036,60.305,-0.0512
248.17,7.84,-13.002,0.7264,-76.035,60.303,-0.0527
248.2,7.84,-13.002,0.7264,-76.035,60.301,-0.0534
248.23,7.84,-13.001,0.7264,-76.034,60.3,-0.0534
248.27,7.8399,-13.001,0.7264,-76.033,60.298,-0.055
248.3,7.8399,-13,0.7264,-76.033,60.296,-0.0555
248.33,7.8398,-13,0.7264,-76.032,60.294,-0.0556
248.37,7.8398,-12.999,0.7264,-76.031,60.292,-0.0572
248.4,7.8398,-12.999,0.7264,-76.03,60.29,-0.0577
248.43,7.8397,-12.998,0.7264,-76.029,60.288,-0.0579
248.47,7.8397,-12.998,0.7264,-76.029,60.286,-0.0593
248.5,7.8396,-12.997,0.7264,-76.028,60.285,-0.0598
248.53,7.8396,-12.997,0.7264,-76.027,60.282,-0.0599
248.57,7.8396,-12.996,0.7264,-76.026,60.281,-0.0613
248.6,7.8395,-12.996,0.7264,-76.025,60.278,-0.0619
248.63,7.8395,-12.995,0.7264,-76.025,60.276,-0.062
248.67,7.8394,-12.995,0.7264,-76.024,60.274,-0.0634
248.7,7.8394,-12.994,0.7264,-76.023,60.272,-0.0639
248.73,7.8393,-12.994,0.7264,-76.022,60.27,-0.064
248.77,7.8393,-12.993,0.7264,-76.021,60.268,-0.0654
248.8,7.8392,-12.993,0.7264,-76.02,60.266,-0.0658
248.83,7.8392,-12.992,0.7264,-76.019,60.264,-0.066
248.87,7.8391,-12.992,0.7264,-76.019,60.261,-0.0673
248.9,7.8391,-12.991,0.7264,-76.018,60.259,-0.0678
248.93,7.839,-12.99,0.7264,-76.017,60.257,-0.068
248.97,7.839,-12.99,0.7264,-76.016,60.255,-0.0692
249,7.839,-12.989,0.7264,-76.015,60.252,-0.0697
249.03,7.8389,-12.989,0.7264,-76.014,60.25,-0.0698
249.07,7.8389,-12.988,0.7264,-76.013,60.248,-0.0711
249.1,7.8388,-12.988,0.7264,-76.012,60.245,-0.0716
249.13,7.8388,-12.987,0.7264,-76.011,60.243,-0.0716
249.17,7.8387,-12.986,0.7264,-76.01,60.24,-0.0729
249.2,7.8387,-12.986,0.7264,-76.009,60.238,-0.0733
249.23,7.8386,-12.985,0.7264,-76.008,60.235,-0.0735
249.27,7.8385,-12.985,0.7264,-76.007,60.233,-0.0746
249.3,7.8385,-12.984,0.7264,-76.006,60.23,-0.0751
249.33,7.8384,-12.983,0.7264,-76.005,60.228,-0.0753
249.37,7.8384,-12.983,0.7264,-76.004,60.225,-0.0763
249.4,7.8383,-12.982,0.7264,-76.003,60.223,-0.0768
249.43,7.8383,-12.981,0.7264,-76.002,60.22,-0.0769
249.47,7.8382,-12.981,0.7264,-76.001,60.218,-0.078
249.5,7.8382,-12.98,0.7264,-76,60.215,-0.0784
249.53,7.8381,-12.979,0.7264,-75.999,60.212,-0.0785
249.57,7.8381,-12.979,0.7264,-75.998,60.21,-0.0796
249.6,7.838,-12.978,0.7264,-75.997,60.207,-0.0799
249.63,7.838,-12.978,0.7264,-75.996,60.205,-0.0801
249.67,7.8379,-12.977,0.7264,-75.995,60.202,-0.0811
249.7,7.8379,-12.976,0.7264,-75.994,60.199,-0.0814
249.73,7.8378,-12.975,0.7264,-75.993,60.196,-0.0816
249.77,7.8377,-12.975,0.7264,-75.992,60.194,-0.0824
249.8,7.8377,-12.974,0.7264,-75.99,60.191,-0.0828
249.83,7.8376,-12.973,0.7264,-75.989,60.188,-0.083
249.87,7.8376,-12.973,0.7264,-75.988,60.185,-0.0838
249.9,7.8375,-12.972,0.7264,-75.987,60.183,-0.0842
249.93,7.8375,-12.971,0.7264,-75.986,60.18,-0.0842
249.97,7.8374,-12.971,0.7264,-75.985,60.177,-0.085
250,7.8373,-12.97,0.7264,-75.984,60.174,-0.0853
250.03,7.8373,-12.969,0.7264,-75.983,60.171,-0.0854
250.07,7.8372,-12.968,0.7264,-75.982,60.168,-0.0862
250.1,7.8372,-12.968,0.7264,-75.98,60.166,-0.0864
250.13,7.8371,-12.967,0.7264,-75.979,60.163,-0.0866
250.17,7.8371,-12.966,0.7264,-75.978,60.16,-0.0872
250.2,7.837,-12.966,0.7264,-75.977,60.157,-0.0874
250.23,7.8369,-12.965,0.7264,-75.976,60.154,-0.0876
250.27,7.8369,-12.964,0.7264,-75.974,60.151,-0.0881
250.3,7.8368,-12.963,0.7264,-75.973,60.148,-0.0884
250.33,7.8368,-12.963,0.7264,-75.972,60.145,-0.0885
250.37,7.8367,-12.962,0.7264,-75.971,60.142,-0.089
250.4,7.8366,-12.961,0.7264,-75.97,60.139,-0.0892
250.43,7.8366,-12.96,0.7264,-75.969,60.136,-0.0893
250.47,7.8365,-12.96,0.7264,-75.968,60.133,-0.0898
250.5,7.8365,-12.959,0.7264,-75.966,60.13,-0.0899
250.53,7.8364,-12.958,0.7264,-75.965,60.127,-0.09
250.57,7.8363,-12.957,0.7264,-75.964,60.124,-0.0905
250.6,7.8363,-12.957,0.7264,-75.963,60.121,-0.0905
250.63,7.8362,-12.956,0.7264,-75.961,60.118,-0.0907
250.67,7.8362,-12.955,0.7264,-75.96,60.115,-0.091
250.7,7.8361,-12.954,0.7264,-75.959,60.112,-0.0911
250.73,7.836,-12.954,0.7264,-75.958,60.109,-0.0912
250.77,7.836,-12.953,0.7264,-75.957,60.106,-0.0914
250.8,7.8359,-12.952,0.7264,-75.955,60.103,-0.0916
250.83,7.8359,-12.951,0.7264,-75.954,60.1,-0.0916
250.87,7.8358,-12.951,0.7264,-75.953,60.097,-0.0918
250.9,7.8357,-12.95,0.7264,-75.952,60.094,-0.0919
250.93,7.8357,-12.949,0.7264,-75.951,60.091,-0.0919
250.97,7.8356,-12.948,0.7264,-75.949,60.088,-0.0922
251,7.8356,-12.947,0.7264,-75.948,60.085,-0.0921
251.03,7.8355,-12.947,0.7264,-75.947,60.082,-0.0923
251.07,7.8354,-12.946,0.7264,-75.946,60.078,-0.0923
251.1,7.8354,-12.945,0.7264,-75.945,60.075,-0.0923
